node1,node2,length,startLon,startLat,endLon,endLat,startNodeL,endNodeL,startYear,endYear
869,870,0.690725118672693,42.844,-1.392,39.8916666666667,-2.9,11.3744090854766,10.6836839668039,2014.46884895696,2015.15957407563
529,530,0.328708060524482,-18.0625,-7.3125,-11.25,-5.45,10.9112856808374,10.594333368091,2014.9319723616,2015.24892467435
518,519,0.861216372191164,-35.3578947368421,-4.51578947368421,-47.9363636363636,-2.48181818181818,11.3707996238638,10.5733067458993,2014.47245841857,2015.26995129654
537,552,0.396214652477417,-41.8894736842105,-10.9473684210526,-13.075,-6.375,10.7087930702292,10.5186054304149,2015.13446497221,2015.32465261202
868,893,1.36836526958711,58.6583333333333,0.166666666666667,94.6,3.70909090909091,11.8141029219861,10.4776668626468,2014.02915512045,2015.36559117979
870,890,0.239214852703931,39.8916666666667,-2.9,39.7,-3.6,10.6836839668039,10.4444691141,2015.15957407563,2015.39878892834
530,531,0.241464997308331,-11.25,-5.45,-5.8,-5.8,10.594333368091,10.3914285834459,2015.24892467435,2015.45182945899
537,538,0.375538667873462,-41.8894736842105,-10.9473684210526,-49.5733333333333,-12.1666666666667,10.7087930702292,10.3692398384303,2015.13446497221,2015.47401820401
741,276,1.01105776338966,-38.5,-12.9,-38.5,-12.9,11.3179070733896,10.30684931,2014.52535096905,2015.53640873244
531,532,0.0173407338658418,-5.8,-5.8,-5.8,-5.8,10.3914285834459,10.3064177202778,2015.45182945899,2015.53684032216
742,275,0.639586342235175,-38.5,-12.9,-38.5,-12.9,10.9272575722351,10.28767123,2014.9160004702,2015.55558681244
529,535,0.562961178683151,-18.0625,-7.3125,-38.5,-12.9,10.9112856808374,10.275576403729,2014.9319723616,2015.56768163871
747,748,2.28073350673914,93.3925619834711,17.1752066115702,93.5208333333333,17.1516666666667,12.4700407538597,10.2326845832731,2013.37321728858,2015.61057345916
890,891,0.217945722217278,39.7,-3.6,39.7,-3.6,10.4444691141,10.2260629541973,2015.39878892834,2015.61719508824
552,553,0.427035379594466,-13.075,-6.375,-15.5,-6.56666666666667,10.5186054304149,10.1781127634395,2015.32465261202,2015.665145279
742,274,0.749175382235169,-38.5,-12.9,-38.5,-12.9,10.9272575722351,10.17808219,2014.9160004702,2015.66517585244
890,423,0.271866374099982,39.7,-3.6,39.7,-3.6,10.4444691141,10.17260274,2015.39878892834,2015.67065530244
907,439,1.40884411853094,78,20,78,20,11.4922591319187,10.14794521,2014.35099891052,2015.69531283244
538,539,0.202891098673259,-49.5733333333333,-12.1666666666667,-50.1428571428571,-12.8,10.3692398384303,10.1311898588239,2015.47401820401,2015.71206818361
906,440,1.83575357739738,78,20,78,20,11.9535617973974,10.11780822,2013.88969624504,2015.72544982244
519,520,0.489573968810268,-47.9363636363636,-2.48181818181818,-48.88,-1.44,10.5733067458993,10.082734674619,2015.26995129654,2015.76052336782
536,555,1.31188770164373,-43.8349514563107,-16.8470873786408,-44.0326203208556,-17.4465240641711,11.0989785848362,10.0158197258059,2014.7442794576,2015.82743831663
532,533,0.393021843959058,-5.8,-5.8,-5.8,-5.8,10.3064177202778,9.99718938975488,2015.53684032216,2015.84606865268
904,926,5.53554803725709,62.5384615384615,19.7576923076923,41,3.9,15.3890374096895,9.9734799168889,2010.45422063275,2015.86977812555
532,534,0.458560712113689,-5.8,-5.8,-5.8,-5.8,10.3064177202778,9.93111117008443,2015.53684032216,2015.91214687235
747,399,2.59287015001224,93.3925619834711,17.1752066115702,78,20,12.4700407538597,9.92054793999996,2013.37321728858,2015.92271010244
538,545,0.743604928172068,-49.5733333333333,-12.1666666666667,-49.075,-11.6125,10.3692398384303,9.88221919946584,2015.47401820401,2015.96103884297
748,749,0.0568843724223189,93.5208333333333,17.1516666666667,93.4771186440678,17.0838983050847,10.2326845832731,9.81531068442932,2015.61057345916,2016.02794735801
533,59,0.188880389754875,-5.8,-5.8,-5.8,-5.8,9.99718938975488,9.80830900000001,2015.84606865268,2016.03494904244
533,60,0.191612629754989,-5.8,-5.8,-5.8,-5.8,9.99718938975488,9.80557675999989,2015.84606865268,2016.03768128244
555,556,0.0339735742313252,-44.0326203208556,-17.4465240641711,-44.0461956521739,-17.3576086956522,10.0158197258059,9.78972337047104,2015.82743831663,2016.05353467197
